gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
BUD23	1.00668529820045e-25	-0.270172236966931	0.894	0.915	3.3763218216345e-21
POLR2H	1.21308478409938e-25	-0.271442987562209	0.899	0.945	4.06856505739093e-21
BDP1	1.45054892477526e-25	-0.350489580379781	0.846	0.896	4.86499603880374e-21
TGS1	1.87632520970694e-25	-0.278250311977229	0.759	0.831	6.2930071208361e-21
ZNF326	1.98203713753065e-25	-0.276242391462745	0.864	0.923	6.64755435556405e-21
SSRP1	2.75459044445002e-25	-0.290751769671929	0.945	0.97	9.23862089164093e-21
PCLAF	3.09612567707082e-25	-0.344213311346012	0.917	0.969	1.03840959083278e-20
RHOC	3.5276513373896e-25	0.275892461611643	0.814	0.657	1.1831389820471e-20
NTHL1	3.6021358250405e-25	-0.26548926002911	0.779	0.857	1.20812033436033e-20
GABPB1-AS1	4.31327420028474e-25	-0.318966919761102	0.828	0.891	1.4466290340335e-20
DNAJC21	5.38885313008954e-25	-0.297691087307738	0.715	0.803	1.80736745130073e-20
BRCA2	6.06831151731241e-25	-0.273657052391357	0.412	0.579	2.03525099979141e-20
DHPS	6.08928823564114e-25	-0.269563181004624	0.673	0.771	2.04228638135168e-20
GNAQ	6.10899900807565e-25	0.25979471242917	0.837	0.702	2.04889717731849e-20
ANKRD26	6.75418286101267e-25	-0.25809708368089	0.434	0.577	2.26528538975504e-20
ELOF1	9.96724713753143e-25	-0.260821346377649	0.8	0.84	3.34291501745667e-20
UBE2E3	1.02108942897165e-24	-0.284407134292061	0.754	0.85	3.42463183582803e-20
KIDINS220	1.29205496297825e-24	0.260988569565125	0.827	0.624	4.33342314033277e-20
PSMC6	1.37905525930749e-24	-0.255157411730672	0.908	0.936	4.6252134341914e-20
MPHOSPH6	1.38531966200157e-24	-0.250097745331907	0.667	0.771	4.64622361438707e-20
PKIB	1.43133848274923e-24	-0.278528397243171	0.127	0.328	4.80056613729263e-20
AARS	1.65764360892233e-24	-0.250655863036886	0.474	0.605	5.5595708999646e-20
AK3	1.89503855993966e-24	-0.281580764336904	0.664	0.764	6.35576982618162e-20
TRPM4	2.02477855354859e-24	-0.373826746070143	0.873	0.918	6.79090479074663e-20
DENR	2.35282653357639e-24	-0.2658299772927	0.933	0.954	7.89114491096185e-20
CD46	2.75953820812165e-24	0.303262502025114	0.869	0.698	9.25521519621921e-20
WDR74	2.90853170057099e-24	-0.271986299962005	0.713	0.782	9.75492447054505e-20
MTIF3	4.54405457921694e-24	-0.261823899994716	0.563	0.692	1.52403046532357e-19
TERF1	5.36655100511802e-24	0.404503465263249	0.874	0.802	1.79988754160653e-19
PFDN2	5.58366295569538e-24	-0.266600492122694	0.975	0.994	1.87270471871067e-19
PNP	6.93566818283941e-24	-0.253209580355808	0.43	0.572	2.32615375184251e-19
RPL22L1	7.84478551797362e-24	-0.266739661063756	0.768	0.825	2.63106261487317e-19
ZNF704	9.36343576411344e-24	0.313853637320311	0.844	0.698	3.14040272092601e-19
ILF3-DT	1.27878839568985e-23	-0.26471869335818	0.458	0.598	4.28892840030419e-19
UTP18	1.61939059701829e-23	-0.258023771857502	0.75	0.841	5.43127412333965e-19
PAXX	1.73731090477783e-23	-0.265977029502889	0.83	0.879	5.82676704353437e-19
STRBP	1.7756329562776e-23	-0.266328986830807	0.717	0.778	5.95529537205945e-19
SRSF4	2.14849177386061e-23	-0.267401725375546	0.888	0.925	7.20582656035111e-19
NUP160	3.14896476217143e-23	-0.267653934500119	0.552	0.656	1.05613129158468e-18
NDUFAF4	3.52102757929815e-23	-0.27355562929711	0.75	0.83	1.18091743982081e-18
COL1A2	5.00623348925442e-23	0.284251373432616	0.696	0.459	1.67904064996104e-18
RAB8A	5.82066438495915e-23	-0.257168083659761	0.874	0.918	1.95219262807145e-18
PAPOLA	5.94800764601969e-23	-0.277029453224864	0.965	0.974	1.99490228439854e-18
DEK	9.58075060829335e-23	-0.273257183914604	0.972	0.985	3.21328794651551e-18
PGRMC1	1.37998111862027e-22	0.299550853433071	0.981	0.965	4.62831867374052e-18
ATP6AP1	1.44492647573214e-22	0.250099524200748	0.825	0.659	4.84613890695801e-18
SNRPA	1.51318985270117e-22	-0.280741150154496	0.841	0.892	5.07508744697444e-18
DDA1	1.82199327574133e-22	-0.252341622481698	0.796	0.839	6.11078324750886e-18
PTTG1	2.12110935094891e-22	-0.436694595914044	0.805	0.901	7.11398865214755e-18
BAMBI	2.73758257581245e-22	0.283400346319292	0.63	0.42	9.18157820101736e-18
ARID1B	3.52187386815208e-22	0.306725287275812	0.873	0.737	1.18120127663953e-17
ADRM1	6.8873006287426e-22	-0.260954878581394	0.95	0.973	2.30993175787398e-17
TES	7.61911492489226e-22	0.336361977555239	0.811	0.663	2.55537495465962e-17
MRPL17	8.16797222930698e-22	-0.258348372771851	0.92	0.955	2.73945620598727e-17
RAD21	9.83370004661801e-22	0.272646042030326	0.919	0.823	3.29812465863522e-17
PRAC2	2.55945933209692e-21	-0.260797229914815	0.404	0.548	8.58417065391986e-17
JUND	3.55443895291628e-21	-0.275222543920847	0.949	0.974	1.19212328041859e-16
TRMT9B	4.47169551296581e-21	-0.266308147802608	0.602	0.734	1.4997619580936e-16
SLC7A5	4.64976765874187e-21	0.3446182466869	0.811	0.691	1.55948557506544e-16
MEX3A	7.98298287466523e-21	0.255547359102957	0.887	0.766	2.67741262633397e-16
PSME1	1.17179911467439e-20	-0.283973629960079	0.772	0.816	3.93009705070645e-16
PKIG	1.29374446856714e-20	-0.291692964393023	0.694	0.745	4.33908957312732e-16
MRPL36	1.41442370989827e-20	-0.271652180944342	0.924	0.96	4.74383568062782e-16
PGF	1.64349861089693e-20	-0.263950235367354	0.076	0.251	5.51212999108722e-16
PSMC4	1.8012515258828e-20	-0.263875334288809	0.94	0.957	6.04121749265834e-16
LRRC59	2.2372572574439e-20	-0.267174683713324	0.901	0.931	7.50353711574108e-16
PSAT1	2.63296069116193e-20	-0.250767638323434	0.639	0.733	8.83068686208799e-16
SH3BGRL3	2.90868559690618e-20	0.272566275644792	0.972	0.99	9.75544062346363e-16
FDX1	3.27154044584736e-20	-0.299922987175541	0.91	0.935	1.09724195013275e-15
DYNC1LI1	4.19131624642765e-20	-0.25466474821391	0.864	0.897	1.40572555588937e-15
ITM2C	5.18515809834706e-20	-0.259275004179599	0.763	0.812	1.73905017460462e-15
HMGA2	7.52535475108994e-20	-0.302386503903164	0.621	0.697	2.52392872996805e-15
PBK	7.96227691198125e-20	-0.259309480226213	0.619	0.768	2.67046805350939e-15
RABAC1	1.09423201465578e-19	0.2858054902795	0.989	0.971	3.66994475395402e-15
GGCT	1.29041763032929e-19	-0.255870344690046	0.853	0.916	4.3279316903614e-15
ATAD2	1.4724717398425e-19	-0.268282453954584	0.733	0.843	4.93852296825775e-15
DNAJB1	1.48957788709451e-19	-0.253909299946389	0.616	0.712	4.99589527552629e-15
FNBP4	1.94980390504808e-19	-0.256841486569591	0.816	0.851	6.53944731714075e-15
ID2	2.23618205162496e-19	0.328395970004166	0.952	0.945	7.49993098294497e-15
CENPV	2.3322381522719e-19	0.264622716158973	0.86	0.797	7.82209353890473e-15
MCM5	2.71612457609162e-19	-0.278780517580723	0.681	0.765	9.10961021575369e-15
RRM2	5.42530910593824e-19	-0.293746774867483	0.722	0.862	1.81959442104063e-14
DDR2	6.11195177801433e-19	0.283639371625663	0.896	0.762	2.04988750682822e-14
DDX39A	6.18577359017516e-19	-0.256935626875446	0.811	0.891	2.07464660440885e-14
CAV1	2.40676628576564e-18	0.316338254405711	0.996	0.999	8.07205344582938e-14
ANKRD11	3.39263592342837e-18	-0.254556432365369	0.935	0.948	1.13785616235864e-13
TRAM1	5.25792568090015e-18	0.253030107405302	0.922	0.833	1.7634556941171e-13
MSMO1	1.4182403340132e-17	0.353773833586935	0.816	0.692	4.75663625624686e-13
HMMR	1.69095881806263e-17	-0.317355866910309	0.508	0.65	5.67130677990026e-13
CST3	2.49584330064021e-17	-0.275103132416755	0.862	0.869	8.37080884601718e-13
PSMD12	2.54103731488979e-17	-0.257260264879585	0.936	0.952	8.52238505040886e-13
SLCO5A1	2.8787318634272e-17	0.272633567012952	0.878	0.784	9.65497879674849e-13
NR2F2	2.91211308910805e-17	-0.35140612968716	0.858	0.875	9.7669360895595e-13
BLVRB	6.19010179913637e-17	-0.321678208719483	0.701	0.77	2.07609824241235e-12
ID1	1.0693273886289e-16	0.350656916422879	0.768	0.663	3.58641712872246e-12
HLA-C	5.7780114222819e-16	0.255266107185158	0.812	0.669	1.93788725091913e-11
LBR	8.44396609744639e-16	0.254058727161796	0.869	0.732	2.83202178942255e-11
CLSPN	3.08620140818356e-15	-0.257578774065792	0.717	0.801	1.03508109029068e-10
SYT1	4.1957248788904e-15	-0.283340630012286	0.596	0.682	1.40720416713105e-10
TUBA1A	6.46036750903479e-15	0.493165968033707	0.981	0.981	2.16674265885518e-10
FAM133B	2.11306028544702e-14	0.262171835427538	0.906	0.837	7.08699289136076e-10
BTG1	2.757111585204e-14	0.274969106391173	0.773	0.621	9.24707654561571e-10
MT1X	2.92101112229174e-14	-0.474973002381918	0.281	0.407	9.79677920305426e-10
HMGA1	3.55621355866499e-13	-0.266803591385003	0.814	0.851	1.19271846544065e-08
KIF18A	4.33536666339751e-13	-0.272554482365977	0.407	0.519	1.45403862523689e-08
ATF5	9.11677817945698e-13	-0.371969612975729	0.657	0.705	3.05767623360808e-08
MT2A	9.26259094511865e-13	-0.737326120674016	0.696	0.765	3.10658037708334e-08
HIST1H1C	1.11556653611843e-12	-0.28194000156898	0.358	0.475	3.7414986054876e-08
HSP90B1	4.91189494960979e-12	0.384164419260816	0.991	0.99	1.64740044714963e-07
MMP1	2.69334452085948e-11	-1.03231810850848	0.273	0.371	9.0332081885106e-07
ATP1A1	3.39065538316182e-11	0.313683215279602	0.989	0.982	1.13719190895864e-06
SLC3A2	9.39892733352133e-11	0.265913006057586	0.966	0.934	3.15230623838972e-06
HIST1H1E	9.82318718325355e-11	-0.266666570357344	0.381	0.475	3.29459874939141e-06
HIST1H4C	7.53906889360564e-10	-0.520943557400134	0.913	0.92	2.5285283162264e-05
SDF2L1	1.09122628222546e-09	-0.281701434902172	0.75	0.773	3.65986382795597e-05
CENPF	6.65560949669626e-08	0.56972100159085	0.963	0.947	0.00223222486909696
FN1	3.56827945229949e-07	0.413756826248455	0.975	0.926	0.0119676524550672
TOP2A	5.46265243328729e-06	0.537024627040626	0.8	0.771	0.183211899960022
SAT1	1.36560362653427e-05	0.297619401879048	0.292	0.204	0.458009800303327
HMGB2	0.0165911473252454	0.286583736221411	0.97	0.963	1
ASPM	0.0691112178020096	0.309513341096527	0.759	0.761	1
SERPINE2	0.136115735369404	0.429604506775303	0.956	0.933	1
